Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Netrin-UNC5B signaling pathway WP4747	2/52	0.5730164997785309	0.9792739193674108	0	0	1.051545827633379	0.5855435854652337	ROBO4;DAPK1
Cancer immunotherapy by PD-1 blockade WP4585	1/23	0.5765267919621132	0.9792739193674108	0	0	1.1950447093889718	0.6581511158680328	HLA-DRB1
Immune response to tuberculosis WP4197	1/23	0.5765267919621132	0.9792739193674108	0	0	1.1950447093889718	0.6581511158680328	PSMB8
Kynurenine Pathway and links to Cellular Senescence WP5044	1/23	0.5765267919621132	0.9792739193674108	0	0	1.1950447093889718	0.6581511158680328	AADAT
Glioblastoma signaling pathways WP2261	3/82	0.5826503104048646	0.9792739193674108	0	0	0.9981619559563031	0.539175230488356	AKT3;PRKCZ;IGF1R
Alzheimer's disease WP2059	3/83	0.590912753910033	0.9792739193674108	0	0	0.9856335616438356	0.5185289020157097	PLCB4;MME;RYR3
Triacylglyceride synthesis WP325	1/24	0.5920649087333872	0.9792739193674108	0	0	1.1430268472321217	0.599104956657185	AGPAT4
Kallmann's Syndrome WP5074	1/24	0.5920649087333872	0.9792739193674108	0	0	1.1430268472321217	0.599104956657185	TMEM98
IL-4 signaling pathway WP395	2/54	0.5936611944194166	0.9792739193674108	0	0	1.010996527412396	0.5271806028677892	GATA3;JAK3
IL-1 signaling pathway WP195	2/55	0.6037002238033192	0.9792739193674108	0	0	0.9918694990062721	0.50057424136252	TAB2;PRKCZ
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease WP3668	1/25	0.6070336465387923	0.9792739193674108	0	0	1.0953438069216759	0.5467639276185914	FBN1
IL-7 signaling pathway WP205	1/25	0.6070336465387923	0.9792739193674108	0	0	1.0953438069216759	0.5467639276185914	JAK3
Mammalian disorder of sexual development WP4842	1/25	0.6070336465387923	0.9792739193674108	0	0	1.0953438069216759	0.5467639276185914	PBX1
Physiological and pathological hypertrophy of the heart WP1528	1/25	0.6070336465387923	0.9792739193674108	0	0	1.0953438069216759	0.5467639276185914	MYEF2
Relationship between inflammation, COX-2 and EGFR WP4483	1/25	0.6070336465387923	0.9792739193674108	0	0	1.0953438069216759	0.5467639276185914	AKT3
Wnt signaling WP428	4/115	0.6121460540030451	0.9792739193674108	0	0	0.9469222308728481	0.4647346348837088	FZD3;PLCB4;FZD6;LRP6
ncRNAs involved in Wnt signaling in hepatocellular carcinoma WP4336	3/86	0.6150583461802892	0.9792739193674108	0	0	0.9498597128238984	0.46166805172723213	FZD3;FZD6;LRP6
Cytokines and Inflammatory Response WP530	1/26	0.6214538422465855	0.9792739193674108	0	0	1.0514754098360655	0.5001801641263339	HLA-DRB1
Glucuronidation WP698	1/26	0.6214538422465855	0.9792739193674108	0	0	1.0514754098360655	0.5001801641263339	PGM5
PPAR-alpha pathway WP2878	1/26	0.6214538422465855	0.9792739193674108	0	0	1.0514754098360655	0.5001801641263339	NR1H3
Nuclear Receptors Meta-Pathway WP2882	11/319	0.6245770319338366	0.9792739193674108	0	0	0.937821527502968	0.44141440605675514	GSTM3;ABCB1;SLC2A10;ETNK2;SCD;NRIP1;NR1H3;HES1;SMARCA1;CES4A;GSTM5
Canonical and non-canonical Notch signaling WP3845	1/27	0.6353455712313132	0.9792739193674108	0	0	1.0109815048339639	0.45856728073620634	HES1
Eicosanoid Synthesis WP167	1/27	0.6353455712313132	0.9792739193674108	0	0	1.0109815048339639	0.45856728073620634	PTGS1
Photodynamic therapy-induced unfolded protein response WP3613	1/27	0.6353455712313132	0.9792739193674108	0	0	1.0109815048339639	0.45856728073620634	DNAJB9
Cytoplasmic Ribosomal Proteins WP477	3/89	0.6382240938775515	0.9792739193674108	0	0	0.9165817139216311	0.41160551253124633	RPS6KA6;RPL23;RPL22
MET in type 1 papillary renal cell carcinoma WP4205	2/59	0.6419724124581305	0.9792739193674108	0	0	0.9220726234190126	0.40867175898397984	AKT3;JAK3
TLR4 Signaling and Tolerance WP3851	1/28	0.6487281750397981	0.9792739193674108	0	0	0.9734871483505363	0.42126827578762077	TAB2
Nanoparticle-mediated activation of receptor signaling WP2643	1/28	0.6487281750397981	0.9792739193674108	0	0	0.9734871483505363	0.42126827578762077	AKT3
Novel intracellular components of RIG-I-like receptor (RLR) pathway WP3865	2/60	0.651072809759388	0.9792739193674108	0	0	0.9061276475305439	0.38885000074156784	CASP10;DDX58
Prader-Willi and Angelman Syndrome WP3998	2/61	0.6599881757647391	0.9792739193674108	0	0	0.8907231792993113	0.3701251951946659	NDN;PRKCZ
Selective expression of chemokine receptors during T-cell polarization WP4494	1/29	0.6616202881724302	0.9792739193674108	0	0	0.9386709601873536	0.3877306844047714	IL12RB2
Statin inhibition of cholesterol production WP430	1/29	0.6616202881724302	0.9792739193674108	0	0	0.9386709601873536	0.3877306844047714	HMGCR
Lipid Metabolism Pathway WP3965	1/29	0.6616202881724302	0.9792739193674108	0	0	0.9386709601873536	0.3877306844047714	AKT3
Autophagy WP4923	1/30	0.674039864163672	0.9792739193674108	0	0	0.906255888449218	0.35748715720213897	DEPTOR
Eicosanoid metabolism via cyclooxygenases (COX) WP4719	1/30	0.674039864163672	0.9792739193674108	0	0	0.906255888449218	0.35748715720213897	PTGS1
Extracellular vesicle-mediated signaling in recipient cells WP2870	1/30	0.674039864163672	0.9792739193674108	0	0	0.906255888449218	0.35748715720213897	PROM1
Glycerophospholipid Biosynthetic Pathway WP2533	1/30	0.674039864163672	0.9792739193674108	0	0	0.906255888449218	0.35748715720213897	LPIN1
Inflammatory Response Pathway WP453	1/30	0.674039864163672	0.9792739193674108	0	0	0.906255888449218	0.35748715720213897	THBS3
Matrix Metalloproteinases WP129	1/30	0.674039864163672	0.9792739193674108	0	0	0.906255888449218	0.35748715720213897	MMP28
One-carbon metabolism WP241	1/30	0.674039864163672	0.9792739193674108	0	0	0.906255888449218	0.35748715720213897	AMT
LncRNA involvement in canonical Wnt signaling and colorectal cancer WP4258	3/94	0.6746219713508076	0.9792739193674108	0	0	0.8659942796929099	0.3408577623900684	FZD3;FZD6;LRP6
3q29 copy number variation syndrome WP4906	2/63	0.6772692430336752	0.9792739193674108	0	0	0.861429436433361	0.33568732295959763	RNF8;DYNLL1
Myometrial relaxation and contraction pathways WP289	5/156	0.6810141608240835	0.9792739193674108	0	0	0.86947820391529	0.3340293360930405	PKIA;GNB5;PRKCZ;RYR3;ADCY6
16p11.2 distal deletion syndrome WP4950	1/31	0.6860042001590217	0.9792739193674108	0	0	0.8760018214936248	0.33014014551761084	MPL
Trans-sulfuration and one-carbon metabolism WP2525	1/31	0.6860042001590217	0.9792739193674108	0	0	0.8760018214936248	0.33014014551761084	AMT
Tumor suppressor activity of SMARCB1 WP4204	1/31	0.6860042001590217	0.9792739193674108	0	0	0.8760018214936248	0.33014014551761084	SMO
Type I interferon induction and signaling during SARS-CoV-2 infection WP4868	1/31	0.6860042001590217	0.9792739193674108	0	0	0.8760018214936248	0.33014014551761084	DDX58
Ethanol effects on histone modifications WP3996	1/31	0.6860042001590217	0.9792739193674108	0	0	0.8760018214936248	0.33014014551761084	ALDH1A1
GABA receptor Signaling WP4159	1/31	0.6860042001590217	0.9792739193674108	0	0	0.8760018214936248	0.33014014551761084	GABBR1
SARS coronavirus and innate immunity WP4912	1/31	0.6860042001590217	0.9792739193674108	0	0	0.8760018214936248	0.33014014551761084	DDX58
Constitutive Androstane Receptor Pathway WP2875	1/32	0.6975299611421876	0.9792739193674108	0	0	0.8476996298254892	0.3053497235854319	ABCB1
Development and heterogeneity of the ILC family WP3893	1/32	0.6975299611421876	0.9792739193674108	0	0	0.8476996298254892	0.3053497235854319	GATA3
Hair Follicle Development: Organogenesis - Part 2 of 3 WP2839	1/32	0.6975299611421876	0.9792739193674108	0	0	0.8476996298254892	0.3053497235854319	SMO
SARS-CoV-2 mitochondrial interactions WP5038	1/32	0.6975299611421876	0.9792739193674108	0	0	0.8476996298254892	0.3053497235854319	DDX58
Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680	2/66	0.7018407588282257	0.9792739193674108	0	0	0.820921682626539	0.2906462873432808	FZD3;FZD6
Insulin Signaling WP481	5/160	0.7022375911096417	0.9792739193674108	0	0	0.8468628146047501	0.2993520176202232	EHD2;RPS6KA6;PRKCZ;PFKM;IGF1R
Fluoropyrimidine Activity WP1601	1/33	0.7086332024611642	0.9792739193674108	0	0	0.821166325136612	0.2828238320793663	PPAT
Host-pathogen interaction of human coronaviruses - interferon induction WP4880	1/33	0.7086332024611642	0.9792739193674108	0	0	0.821166325136612	0.2828238320793663	DDX58
miRNA regulation of prostate cancer signaling pathways WP3981	1/33	0.7086332024611642	0.9792739193674108	0	0	0.821166325136612	0.2828238320793663	AKT3
Purinergic signaling WP4900	1/33	0.7086332024611642	0.9792739193674108	0	0	0.821166325136612	0.2828238320793663	GNAI1
Histone Modifications WP2369	2/67	0.7096785189509085	0.9792739193674108	0	0	0.8082500263074819	0.2771838517937381	SETBP1;HIST1H4H
p53 transcriptional gene network WP4963	2/67	0.7096785189509085	0.9792739193674108	0	0	0.8082500263074819	0.2771838517937381	DRAM1;TP53INP1
PPAR signaling pathway WP3942	2/67	0.7096785189509085	0.9792739193674108	0	0	0.8082500263074819	0.2771838517937381	SCD;NR1H3
Melanoma WP4685	2/68	0.7173432445977393	0.9792739193674108	0	0	0.7959623595738506	0.2644193562171131	PREX2;AKT3
Signaling of Hepatocyte Growth Factor Receptor WP313	1/34	0.7193293929659934	0.9792739193674108	0	0	0.796241099519788	0.2623104029599026	DOCK1
CAMKK2  Pathway WP4874	1/34	0.7193293929659934	0.9792739193674108	0	0	0.796241099519788	0.2623104029599026	CHRM3
Type 2 papillary renal cell carcinoma WP4241	1/34	0.7193293929659934	0.9792739193674108	0	0	0.796241099519788	0.2623104029599026	EGLN3
Integrin-mediated Cell Adhesion WP185	3/101	0.720930677074263	0.9792739193674108	0	0	0.8038440033547666	0.26302764085562713	AKT3;DOCK1;ITGA9
AMP-activated protein kinase (AMPK) signaling WP1403	2/69	0.7248370718238266	0.9792739193674108	0	0	0.784041488862119	0.2523111197382421	HMGCR;ACACB
The influence of laminopathies on Wnt signaling WP4844	1/35	0.7296334356656726	0.9792739193674108	0	0	0.7727820636451301	0.2435909633535353	HES1
Overview of leukocyte-intrinsic Hippo pathway functions WP4542	1/35	0.7296334356656726	0.9792739193674108	0	0	0.7727820636451301	0.2435909633535353	RAB13
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	2/71	0.7393209463515272	0.9792739193674108	0	0	0.7612363448918495	0.22991100192934152	PLCB4;PRKCZ
Target Of Rapamycin (TOR) Signaling WP1471	1/36	0.7395596885927105	0.9792739193674108	0	0	0.7506635441061671	0.22647540541446007	HMGCR
Zinc homeostasis WP3529	1/36	0.7395596885927105	0.9792739193674108	0	0	0.7506635441061671	0.22647540541446007	SLC30A4
Host-pathogen interaction of human coronaviruses - MAPK signaling WP4877	1/36	0.7395596885927105	0.9792739193674108	0	0	0.7506635441061671	0.22647540541446007	BST2
MECP2 and Associated Rett Syndrome WP3584	2/72	0.7463156122854264	0.9792739193674108	0	0	0.7503224545632207	0.21954937397400476	PSIP1;IGF1R
Non-small cell lung cancer WP4255	2/72	0.7463156122854264	0.9792739193674108	0	0	0.7503224545632207	0.21954937397400476	AKT3;JAK3
Primary focal segmental glomerulosclerosis (FSGS) WP2572	2/72	0.7463156122854264	0.9792739193674108	0	0	0.7503224545632207	0.21954937397400476	MME;LRP6
Melatonin metabolism and effects WP3298	1/37	0.7491219848220599	0.9792739193674108	0	0	0.7297738312082575	0.21079768532109525	CRY1
miRNAs involvement in the immune response in sepsis WP4329	1/37	0.7491219848220599	0.9792739193674108	0	0	0.7297738312082575	0.21079768532109525	TAB2
Ectoderm Differentiation WP2858	4/138	0.7492081248182327	0.9792739193674108	0	0	0.783449010093565	0.22621186364975646	SOCS2;TSC22D1;FHL2;SERPINB6
Circadian rhythm related genes WP3594	6/201	0.7500548021945371	0.9792739193674108	0	0	0.80719500581949	0.23215655289132936	NRIP1;CRY1;ID3;NR1H3;PRKG2;AVP
Chromosomal and microsatellite instability in colorectal cancer  WP4216	2/73	0.7531486017820482	0.9792739193674108	0	0	0.7397159977649757	0.20970410343566884	RALA;AKT3
Head and Neck Squamous Cell Carcinoma WP4674	2/73	0.7531486017820482	0.9792739193674108	0	0	0.7397159977649757	0.20970410343566884	AKT3;IGF1R
Parkinson's disease pathway WP2371	1/38	0.7583336518048772	0.9792739193674108	0	0	0.7100132919805051	0.19641226655970356	UCHL1
Cytosolic DNA-sensing pathway WP4655	2/75	0.7663393367983544	0.9792739193674108	0	0	0.7193748477409441	0.19144737851037855	CASP10;DDX58
G13 Signaling Pathway WP524	1/39	0.7672075292882747	0.9792739193674108	0	0	0.6912927811331607	0.18319116395846843	CFL2
Kisspeptin/kisspeptin receptor system in the ovary WP4871	1/39	0.7672075292882747	0.9792739193674108	0	0	0.6912927811331607	0.18319116395846843	PLCB4
Joubert Syndrome WP4656	2/76	0.7727020657455442	0.9792739193674108	0	0	0.7096165933375236	0.18298296284465526	TMEM67;BBS9
Bladder cancer WP2828	1/40	0.7757559876166631	0.9792739193674108	0	0	0.6735322964831162	0.1710214733558851	DAPK1
Ferroptosis WP4313	1/40	0.7757559876166631	0.9792739193674108	0	0	0.6735322964831162	0.1710214733558851	CP
Glycogen Synthesis and Degradation WP500	1/40	0.7757559876166631	0.9792739193674108	0	0	0.6735322964831162	0.1710214733558851	PHKA1
Neural Crest Cell Migration during Development WP4564	1/40	0.7757559876166631	0.9792739193674108	0	0	0.6735322964831162	0.1710214733558851	AKT3
NRF2 pathway WP2884	4/146	0.787156702923359	0.9792739193674108	0	0	0.7390019127108329	0.17686380256107373	GSTM3;SLC2A10;CES4A;GSTM5
TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway WP2036	1/42	0.7919238826794688	0.9792739193674108	0	0	0.6406104224976676	0.14944800515333528	TRAF5
Common Pathways Underlying Drug Addiction WP2636	1/42	0.7919238826794688	0.9792739193674108	0	0	0.6406104224976676	0.14944800515333528	GNAI1
Fas ligand pathway and stress induction of heat shock proteins WP314	1/42	0.7919238826794688	0.9792739193674108	0	0	0.6406104224976676	0.14944800515333528	CASP10
Metabolic reprogramming in colon cancer WP4290	1/42	0.7919238826794688	0.9792739193674108	0	0	0.6406104224976676	0.14944800515333528	PPAT
Vitamin A and carotenoid metabolism WP716	1/43	0.7995658634555878	0.9792739193674108	0	0	0.6253252667187094	0.13987673853995464	ALDH1A1
Neural Crest Cell Migration in Cancer WP4565	1/43	0.7995658634555878	0.9792739193674108	0	0	0.6253252667187094	0.13987673853995464	AKT3
MAPK Signaling Pathway WP382	7/246	0.8014287168824314	0.9792739193674108	0	0	0.7676383461853222	0.16992384706865268	CACNB2;FGF16;AKT3;GNA12;RAPGEF2;TAB2;DUSP16
VEGFA-VEGFR2 Signaling Pathway WP3888	13/432	0.8033805705883462	0.9792739193674108	0	0	0.8121983558737735	0.1778119393666805	CASC10;TRPC1;FHL2;PDE4DIP;PBXIP1;PRKCZ;ACACB;FGD5;ARMCX1;TAL1;DNAJB9;ERG;PRKG1
ATM Signaling Network in Development and Disease  WP3878	1/45	0.8140191932120633	0.9792739193674108	0	0	0.5968392945851962	0.12281241805302133	RNF8
Nephrotic syndrome WP4758	1/45	0.8140191932120633	0.9792739193674108	0	0	0.5968392945851962	0.12281241805302133	GPC5
Apoptosis WP254	2/84	0.8183582148864705	0.9792739193674108	0	0	0.6401187814887724	0.12831508890336243	CASP10;IGF1R
EGFR Tyrosine Kinase Inhibitor Resistance WP4806	2/84	0.8183582148864705	0.9792739193674108	0	0	0.6401187814887724	0.12831508890336243	AKT3;IGF1R
DNA Repair Pathways Full Network WP4946	3/120	0.8207616227312468	0.9792739193674108	0	0	0.6726378644186863	0.13286115400270304	FANCL;NHEJ1;FANCF
Aryl Hydrocarbon Receptor Pathway WP2873	1/46	0.8208507016716189	0.9792739193674108	0	0	0.5835458409228901	0.11520013931554285	HES1
Envelope proteins and their potential roles in EDMD physiopathology WP4535	1/46	0.8208507016716189	0.9792739193674108	0	0	0.5835458409228901	0.11520013931554285	ADCY6
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203	1/47	0.8274315999356233	0.9792739193674108	0	0	0.5708303635067712	0.10813173007692811	TNFSF4
Endoplasmic reticulum stress response in coronavirus infection WP4861	1/47	0.8274315999356233	0.9792739193674108	0	0	0.5708303635067712	0.10813173007692811	PPP1R9A
NO/cGMP/PKG mediated Neuroprotection WP4008	1/47	0.8274315999356233	0.9792739193674108	0	0	0.5708303635067712	0.10813173007692811	PRKG2
Differentiation Pathway WP2848	1/48	0.8337710692721777	0.9792739193674108	0	0	0.5586559702360191	0.10156165069677978	NOG
Structural Pathway of Interleukin 1 (IL-1) WP2637	1/49	0.8398779552837128	0.9792739193674108	0	0	0.5469888433515483	0.095448836078607	TAB2
Hepatitis C and Hepatocellular Carcinoma WP3646	1/49	0.8398779552837128	0.9792739193674108	0	0	0.5469888433515483	0.095448836078607	UCHL1
Phosphoinositides metabolism WP4971	1/49	0.8398779552837128	0.9792739193674108	0	0	0.5469888433515483	0.095448836078607	PLCB4
Pancreatic adenocarcinoma pathway WP4263	2/89	0.8425497280125346	0.9792739193674108	0	0	0.6031731056496376	0.10333718118156865	RALA;AKT3
Photodynamic therapy-induced AP-1 survival signaling. WP3611	1/50	0.845760779673637	0.9792739193674108	0	0	0.5357979257276682	0.0897561857533202	TRAF5
Synaptic Vesicle Pathway WP2267	1/51	0.8514277524265581	0.9792739193674108	0	0	0.5250546448087432	0.08445011979961646	SLC18A2
TNF-alpha signaling pathway WP231	2/92	0.8556245310484161	0.9792739193674108	0	0	0.5829761361909105	0.09089975595308032	TAB2;PRKCZ
Translation Factors WP107	1/52	0.8568867831148198	0.9792739193674108	0	0	0.5147326690238937	0.07950019178062823	EIF4B
Copper homeostasis WP3286	1/52	0.8568867831148198	0.9792739193674108	0	0	0.5147326690238937	0.07950019178062823	CCS
Wnt Signaling Pathway WP363	1/52	0.8568867831148198	0.9792739193674108	0	0	0.5147326690238937	0.07950019178062823	LRP6
Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864	1/53	0.8621454918528928	0.9792739193674108	0	0	0.5048076923076923	0.07487875020876401	BEX3
Cardiac Progenitor Differentiation WP2406	1/53	0.8621454918528928	0.9792739193674108	0	0	0.5048076923076923	0.07487875020876401	NOG
Phosphodiesterases in neuronal function WP4222	1/53	0.8621454918528928	0.9792739193674108	0	0	0.5048076923076923	0.07487875020876401	ADCY6
22q11.2 copy number variation syndrome WP4657	3/131	0.863337446210488	0.9792739193674108	0	0	0.6144798801369863	0.0902976027145308	ARVCF;HIST1H4H;HES1
TGF-beta Receptor Signaling WP560	1/54	0.8672112198424591	0.9792739193674108	0	0	0.4952572430147438	0.07056064174280063	NOG
Interferon type I signaling pathways WP585	1/54	0.8672112198424591	0.9792739193674108	0	0	0.4952572430147438	0.07056064174280063	EIF4B
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932	8/303	0.8701014238548697	0.9792739193674108	0	0	0.7096481589713618	0.09874434434512189	EFNA1;FGF16;AKT3;JAK3;EIF4B;IGF1R;ITGA9;THBS3
Small cell lung cancer WP4658	2/96	0.8715157779887345	0.9792739193674108	0	0	0.5580522164333324	0.07674407173021364	AKT3;TRAF5
The Overlap Between Signal Transduction Pathways that Contribute to a Range of LMNA Laminopathies WP4879	1/55	0.8720910396597802	0.9792739193674108	0	0	0.48606051406597856	0.06652295026346627	HES1
Cardiac Hypertrophic Response WP2795	1/55	0.8720910396597802	0.9792739193674108	0	0	0.48606051406597856	0.06652295026346627	PRKG1
DNA IR-double strand breaks and cellular response via ATM WP3959	1/55	0.8720910396597802	0.9792739193674108	0	0	0.48606051406597856	0.06652295026346627	RNF8
Pathogenic Escherichia coli infection WP2272	1/55	0.8720910396597802	0.9792739193674108	0	0	0.48606051406597856	0.06652295026346627	KRT18
IL-18 signaling pathway WP4754	7/272	0.8742780792158115	0.9792739193674108	0	0	0.6913768906907843	0.09289117659687662	SPON1;CLDN15;ALS2;MUM1;NR1H3;ACACB;S1PR4
Mitochondrial complex I assembly model OXPHOS system WP4324	1/56	0.8767917650150074	0.9792739193674108	0	0	0.47719821162444115	0.06274476710336425	TMEM126B
Proximal tubule transport WP4917	1/57	0.8813199600873997	0.9811458455341926	0	0	0.4686524199843872	0.05920698821422681	ABCB1
Complement and Coagulation Cascades WP558	1/58	0.8856819489827267	0.982821259516316	0	0	0.4604064806825808	0.05589213445110036	CFH
Toll-like Receptor Signaling Pathway WP75	2/103	0.8955060361708888	0.9835237878996209	0	0	0.5191857079004754	0.05730061439132737	AKT3;TAB2
Electron Transport Chain (OXPHOS system in mitochondria) WP111	2/103	0.8955060361708888	0.9835237878996209	0	0	0.5191857079004754	0.05730061439132737	SLC25A27;SDHC
Modulators of TCR signaling and T cell activation WP5072	1/61	0.8978304963553234	0.9835237878996209	0	0	0.43731785063752276	0.047131487623256065	RHOH
Oxidation by Cytochrome P450 WP43	1/61	0.8978304963553234	0.9835237878996209	0	0	0.43731785063752276	0.047131487623256065	CYP51A1
Endometrial cancer WP4155	1/63	0.9052044009381907	0.9835237878996209	0	0	0.42316675480345495	0.042145082797452244	AKT3
Lung fibrosis WP3624	1/63	0.9052044009381907	0.9835237878996209	0	0	0.42316675480345495	0.042145082797452244	ELN
Ras signaling WP4223	4/184	0.9090224167578468	0.9835237878996209	0	0	0.581832037799116	0.05549835392706622	RALA;AKT3;GNB5;IGF1R
Oncostatin M Signaling Pathway WP2374	1/65	0.9120467684301716	0.9835237878996209	0	0	0.40990010245901637	0.03773704674205747	JAK3
Pathways affected in adenoid cystic carcinoma WP3651	1/65	0.9120467684301716	0.9835237878996209	0	0	0.40990010245901637	0.03773704674205747	FGF16
AGE/RAGE pathway WP2324	1/66	0.915280693844738	0.9839267458830933	0	0	0.403572929802438	0.03572608840258388	PRKCZ
Integrated breast cancer pathway WP1984	3/152	0.9205652347144879	0.9842982563415354	0	0	0.527296129447458	0.04364293601168518	RALA;PKIA;HMGCR
Nonalcoholic fatty liver disease WP4396	3/155	0.9266616481392631	0.9842982563415354	0	0	0.5168078586878154	0.039363588747403526	AKT3;NR1H3;SDHC
Glucocorticoid Receptor Pathway WP2880	1/70	0.927071613530981	0.9842982563415354	0	0	0.38009820226498775	0.028782732405882337	ETNK2
Parkin-Ubiquitin Proteasomal System pathway WP2359	1/70	0.927071613530981	0.9842982563415354	0	0	0.38009820226498775	0.028782732405882337	PSMC6
PI3K-Akt signaling pathway WP4172	8/340	0.9340122026656941	0.9886159929753809	0	0	0.6293311175737433	0.04296177703042349	EFNA1;AKT3;GNB5;JAK3;EIF4B;IGF1R;ITGA9;THBS3
Cell cycle WP179	2/120	0.9374996732406448	0.9892634588796987	0	0	0.4439936005935681	0.02865484512788147	E2F5;CDC14B
Prolactin Signaling Pathway WP2037	1/76	0.9417570208864798	0.9898310666818196	0	0	0.3495810564663024	0.02097765209704997	SOCS2
mRNA Processing WP411	2/126	0.9480520418707994	0.9898310666818196	0	0	0.4223776532368386	0.02253210834159331	PRMT2;SNRPE
GPCRs, Class A Rhodopsin-like WP455	5/257	0.9611555988422948	0.9898310666818196	0	0	0.5182441566370137	0.0205322995135513	GPR173;CHRM3;HTR1F;GPR21;F2RL1
Retinoblastoma gene in cancer WP2446	1/87	0.9614399339948067	0.9898310666818196	0	0	0.30469246409963147	0.011981478758196109	PRMT2
Selenium Micronutrient Network WP15	1/89	0.9642263948157807	0.9898310666818196	0	0	0.2977365871833085	0.01084629453171106	PTGS1
Regulation of toll-like receptor signaling pathway WP1449	2/139	0.9653894561844917	0.9898310666818196	0	0	0.3820384035467862	0.013456797527529513	AKT3;TAB2
Androgen receptor signaling pathway WP138	1/90	0.9655432752058446	0.9898310666818196	0	0	0.2943758826057592	0.010322100912922433	FHL2
Apoptosis Modulation and Signaling WP1772	1/90	0.9655432752058446	0.9898310666818196	0	0	0.2943758826057592	0.010322100912922433	CASP10
T-cell receptor (TCR) signaling pathway WP69	1/90	0.9655432752058446	0.9898310666818196	0	0	0.2943758826057592	0.010322100912922433	GATA3
ErbB signaling pathway WP673	1/91	0.9668117395496844	0.9898310666818196	0	0	0.29108986035215545	0.009824715794591862	AKT3
Complement system WP2806	1/97	0.9735009062982998	0.9937219933727451	0	0	0.2728113615664845	0.007326764661498995	CFH
Senescence and Autophagy in Cancer WP615	1/105	0.9803731845009224	0.9950217119773119	0	0	0.25172078604455655	0.004989604208463894	IGF1R
EGF/EGFR signaling pathway WP437	2/162	0.983384977203372	0.9950217119773119	0	0	0.32672708618331053	0.005474181803358716	RALA;PRKCZ
DNA damage response (only ATM dependent) WP710	1/110	0.9837318901985471	0.9950217119773119	0	0	0.24011129493156866	0.0039382786550777385	AKT3
Spinal Cord Injury WP2431	1/118	0.9879530025090556	0.9950217119773119	0	0	0.2236000186819859	0.0027100659176602718	E2F5
Fragile X Syndrome  WP4549	1/121	0.9892367020239555	0.9950217119773119	0	0	0.21797586520947176	0.002358856623106334	DEPTOR
TGF-beta Signaling Pathway WP366	1/132	0.9928801313473339	0.9954647378015452	0	0	0.1995578358987194	0.0014259077633153301	E2F5
Brain-derived neurotrophic factor (BDNF) signaling pathway WP2380	1/144	0.9954647378015452	0.9954647378015452	0	0	0.1826970843364286	8.304637925756005E-4	ACACB
