Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	17/266	0.03152816965952402	0.17200035077241527	0	0	1.7021621307833172	5.88415977176216	DUSP5;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;CACNB4;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Signalling to RAS Homo sapiens R-HSA-167044	16/246	0.031549412571848984	0.17200035077241527	0	0	1.733835444482483	5.992482599195842	DUSP5;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696	20/329	0.03324492994012297	0.17852527377846036	0	0	1.6149635815593752	5.497098642496344	CD86;DUSP5;TRAT1;PRKCD;PRKCA;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Downstream signaling of activated FGFR4 Homo sapiens R-HSA-5654716	20/329	0.03324492994012297	0.17852527377846036	0	0	1.6149635815593752	5.497098642496344	CD86;DUSP5;TRAT1;PRKCD;PRKCA;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Downstream signaling of activated FGFR3 Homo sapiens R-HSA-5654708	20/329	0.03324492994012297	0.17852527377846036	0	0	1.6149635815593752	5.497098642496344	CD86;DUSP5;TRAT1;PRKCD;PRKCA;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Keratan sulfate/keratin metabolism Homo sapiens R-HSA-1638074	4/32	0.03444119324944448	0.17956233762089016	0	0	3.5426356589147288	11.933375135206681	B4GALT1;GLB1;GNS;CHST2
HIV elongation arrest and recovery Homo sapiens R-HSA-167287	4/32	0.03444119324944448	0.17956233762089016	0	0	3.5426356589147288	11.933375135206681	ELL;TCEB3;POLR2J;POLR2K
Pausing and recovery of HIV elongation Homo sapiens R-HSA-167290	4/32	0.03444119324944448	0.17956233762089016	0	0	3.5426356589147288	11.933375135206681	ELL;TCEB3;POLR2J;POLR2K
Elongation arrest and recovery Homo sapiens R-HSA-112387	4/32	0.03444119324944448	0.17956233762089016	0	0	3.5426356589147288	11.933375135206681	ELL;TCEB3;POLR2J;POLR2K
Resolution of D-loop Structures through Holliday Junction Intermediates Homo sapiens R-HSA-5693568	4/32	0.03444119324944448	0.17956233762089016	0	0	3.5426356589147288	11.933375135206681	GEN1;RAD51;BRCA1;BRCA2
Oncogene Induced Senescence Homo sapiens R-HSA-2559585	4/32	0.03444119324944448	0.17956233762089016	0	0	3.5426356589147288	11.933375135206681	CDKN2C;TFDP1;CDKN2A;E2F2
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers Homo sapiens R-HSA-983695	5/47	0.03509948175019194	0.1811483799894061	0	0	2.9538594221647263	9.894155695542109	IGHM;IGKC;SH3KBP1;CBL;CALM1
Synthesis of DNA Homo sapiens R-HSA-69239	8/97	0.03525140727913024	0.1811483799894061	0	0	2.233532759375456	7.471725078482143	RB1;CCNA2;POLD3;CCNA1;PCNA;ORC1;PSMB3;PSME3
Anchoring of the basal body to the plasma membrane Homo sapiens R-HSA-5620912	8/97	0.03525140727913024	0.1811483799894061	0	0	2.233532759375456	7.471725078482143	PLK4;C2CD3;TUBB;PLK1;CDK1;TUBG1;TUBA4A;RAB8A
Phosphorylation of the APC/C Homo sapiens R-HSA-176412	3/19	0.03570559134355623	0.18171190895933712	0	0	4.646612903225806	15.48459579338464	ANAPC15;PLK1;CDK1
Signaling by Insulin receptor Homo sapiens R-HSA-74752	19/311	0.03570779930459893	0.18171190895933712	0	0	1.6228545129676755	5.407977896216282	DUSP5;PDE3B;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;ATP6V1B2;ATP6V0D1;CALM1;VCL;HBEGF
Downstream signaling of activated FGFR1 Homo sapiens R-HSA-5654687	20/332	0.036031100101272265	0.18171190895933712	0	0	1.5991813815032812	5.314675940358508	CD86;DUSP5;TRAT1;PRKCD;PRKCA;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
HuR (ELAVL1) binds and stabilizes mRNA Homo sapiens R-HSA-450520	2/8	0.03620702841461652	0.18171190895933712	0	0	8.254295532646049	27.39189643092303	PRKCD;PRKCA
Nef and signal transduction Homo sapiens R-HSA-164944	2/8	0.03620702841461652	0.18171190895933712	0	0	8.254295532646049	27.39189643092303	HCK;RAC1
HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942	6/64	0.03780457612856299	0.18734075709949324	0	0	2.5679828479542612	8.410978734979667	GEN1;POLD3;PCNA;RAD51;BRCA1;BRCA2
G beta:gamma signalling through PI3Kgamma Homo sapiens R-HSA-392451	5/48	0.037974282966282566	0.18734075709949324	0	0	2.88501459129336	9.436438760175436	IL2RB;GAB2;CSF2RA;PIK3R6;PIK3R5
Sialic acid metabolism Homo sapiens R-HSA-4085001	4/33	0.03802633617103308	0.18734075709949324	0	0	3.4202976031364165	11.182581959845558	CTSA;GLB1;ST3GAL5;ST6GALNAC4
Resolution of D-Loop Structures Homo sapiens R-HSA-5693537	4/33	0.03802633617103308	0.18734075709949324	0	0	3.4202976031364165	11.182581959845558	GEN1;RAD51;BRCA1;BRCA2
Signalling to ERKs Homo sapiens R-HSA-187687	16/253	0.03922088675369655	0.19234352681949818	0	0	1.6820049392560108	5.447250113583258	DUSP5;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Homology Directed Repair Homo sapiens R-HSA-5693538	9/118	0.04077795071776786	0.19652726424811712	0	0	2.0521945574498037	6.566229959066467	GEN1;CCNA2;POLD3;CCNA1;POLQ;PCNA;RAD51;BRCA1;BRCA2
Syndecan interactions Homo sapiens R-HSA-3000170	3/20	0.040825780526685604	0.19652726424811712	0	0	4.373055028462998	13.986960778697538	ACTN1;PRKCA;THBS1
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components Homo sapiens R-HSA-141405	3/20	0.040825780526685604	0.19652726424811712	0	0	4.373055028462998	13.986960778697538	CDC20;ANAPC15;BUB1B
Inactivation of APC/C via direct inhibition of the APC/C complex Homo sapiens R-HSA-141430	3/20	0.040825780526685604	0.19652726424811712	0	0	4.373055028462998	13.986960778697538	CDC20;ANAPC15;BUB1B
Amino acid and oligopeptide SLC transporters Homo sapiens R-HSA-425374	5/49	0.040988926621581226	0.19652726424811712	0	0	2.819299070916147	9.006119308616222	SLC36A1;SLC7A5;SLC1A3;SLC1A5;SLC15A3
Integration of provirus Homo sapiens R-HSA-162592	2/9	0.045371691467654046	0.21119069478302582	0	0	7.074742268041237	21.881236217765093	XRCC4;BANF1
Nef Mediated CD4 Down-regulation Homo sapiens R-HSA-167590	2/9	0.045371691467654046	0.21119069478302582	0	0	7.074742268041237	21.881236217765093	CD4;AP2A1
EGFR Transactivation by Gastrin Homo sapiens R-HSA-2179392	2/9	0.045371691467654046	0.21119069478302582	0	0	7.074742268041237	21.881236217765093	PRKCA;HBEGF
Inactivation of Cdc42 and Rac Homo sapiens R-HSA-428543	2/9	0.045371691467654046	0.21119069478302582	0	0	7.074742268041237	21.881236217765093	RAC1;SRGAP2
Mitochondrial iron-sulfur cluster biogenesis Homo sapiens R-HSA-1362409	2/9	0.045371691467654046	0.21119069478302582	0	0	7.074742268041237	21.881236217765093	SLC25A37;LYRM4
Pyrimidine salvage reactions Homo sapiens R-HSA-73614	2/9	0.045371691467654046	0.21119069478302582	0	0	7.074742268041237	21.881236217765093	UPP1;TYMP
Downstream signal transduction Homo sapiens R-HSA-186763	20/341	0.04542369692260611	0.21119069478302582	0	0	1.55360474769643	4.803312970182922	CD86;DUSP5;TRAT1;PRKCD;PRKCA;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters Homo sapiens R-HSA-164938	3/21	0.04629420781244619	0.2124785435494325	0	0	4.12989247311828	12.690079301358551	CD4;AP2A1;AP1S3
Mitotic Spindle Checkpoint Homo sapiens R-HSA-69618	3/21	0.04629420781244619	0.2124785435494325	0	0	4.12989247311828	12.690079301358551	CDC20;ANAPC15;BUB1B
RHO GTPases activate PAKs Homo sapiens R-HSA-5627123	3/21	0.04629420781244619	0.2124785435494325	0	0	4.12989247311828	12.690079301358551	FLNA;RAC1;CALM1
Signaling by PDGF Homo sapiens R-HSA-186797	21/364	0.047545450136895276	0.217292823178832	0	0	1.526891866389885	4.651018256072652	CD86;DUSP5;TRAT1;PRKCD;PRKCA;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;THBS1;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Class A/1 (Rhodopsin-like receptors) Homo sapiens R-HSA-373076	19/323	0.04900504838742513	0.22301449986480756	0	0	1.5578063241106719	4.698082096415241	CCR1;CX3CR1;P2RY13;SUCNR1;CXCL8;GPR65;C5AR2;LPAR1;ADRB2;CXCL16;HCAR2;HCAR3;GPR132;HRH2;P2RY2;CCL5;C3AR1;PROK2;CCR2
Loss of Nlp from mitotic centrosomes Homo sapiens R-HSA-380259	6/69	0.05151768976971052	0.23247898660785338	0	0	2.3635578583765113	7.009910896747941	PLK4;TUBB;PLK1;CDK1;TUBG1;TUBA4A
Loss of proteins required for interphase microtubule organization?from the centrosome Homo sapiens R-HSA-380284	6/69	0.05151768976971052	0.23247898660785338	0	0	2.3635578583765113	7.009910896747941	PLK4;TUBB;PLK1;CDK1;TUBG1;TUBA4A
HIV Infection Homo sapiens R-HSA-162906	14/222	0.05232884817016067	0.23515139303243748	0	0	1.6751157873540072	4.941939108513784	NUP210;XRCC4;ELL;AP2A1;HCK;CD4;PSMB3;PSME3;TCEB3;BANF1;AP1S3;RAC1;POLR2J;POLR2K
IRS-mediated signalling Homo sapiens R-HSA-112399	17/284	0.05275253982696386	0.23606761572566326	0	0	1.5859036257240866	4.665955821082964	DUSP5;PDE3B;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Post-translational protein modification Homo sapiens R-HSA-597592	28/521	0.05351327817959435	0.23749028422020177	0	0	1.418288032454361	4.152499818977717	TOP2A;SERPINA1;PCNA;B4GALT1;RAB1B;CDCA8;SMC6;BRCA1;CFP;THBS1;AURKB;AURKA;STS;MUC12;ST3GAL5;ARSB;CTSC;CTSA;NUP210;XRCC4;CDKN2A;PMM2;TRAPPC5;PLAUR;MITF;GLB1;ST6GALNAC4;COPE
Switching of origins to a post-replicative state Homo sapiens R-HSA-69052	6/70	0.054580381598586004	0.23749028422020177	0	0	2.3265058290155443	6.765666867725464	RB1;CCNA2;CCNA1;ORC1;PSMB3;PSME3
Orc1 removal from chromatin Homo sapiens R-HSA-68949	6/70	0.054580381598586004	0.23749028422020177	0	0	2.3265058290155443	6.765666867725464	RB1;CCNA2;CCNA1;ORC1;PSMB3;PSME3
Diseases associated with surfactant metabolism Homo sapiens R-HSA-5687613	2/10	0.05528172351494454	0.23749028422020177	0	0	6.190077319587629	17.922210852183486	CCDC59;CSF2RA
Removal of the Flap Intermediate from the C-strand Homo sapiens R-HSA-174437	2/10	0.05528172351494454	0.23749028422020177	0	0	6.190077319587629	17.922210852183486	POLD3;PCNA
E2F-enabled inhibition of pre-replication complex formation Homo sapiens R-HSA-113507	2/10	0.05528172351494454	0.23749028422020177	0	0	6.190077319587629	17.922210852183486	ORC1;CDK1
Regulation of gene expression by Hypoxia-inducible Factor Homo sapiens R-HSA-1234158	2/10	0.05528172351494454	0.23749028422020177	0	0	6.190077319587629	17.922210852183486	CITED2;VEGFA
TRIF-mediated programmed cell death Homo sapiens R-HSA-2562578	2/10	0.05528172351494454	0.23749028422020177	0	0	6.190077319587629	17.922210852183486	CD14;TLR4
Acetylcholine regulates insulin secretion Homo sapiens R-HSA-399997	2/10	0.05528172351494454	0.23749028422020177	0	0	6.190077319587629	17.922210852183486	PRKCA;PLCB2
Synthesis of PIPs at the late endosome membrane Homo sapiens R-HSA-1660517	2/10	0.05528172351494454	0.23749028422020177	0	0	6.190077319587629	17.922210852183486	FIG4;VAC14
Insulin receptor signalling cascade Homo sapiens R-HSA-74751	17/287	0.05707960027947571	0.24423701474166098	0	0	1.5680342629094273	4.489765816361163	DUSP5;PDE3B;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Signaling by ERBB4 Homo sapiens R-HSA-1236394	19/330	0.058222037802298704	0.245740671778644	0	0	1.5221797169231812	4.328304842264225	CD86;DUSP5;TRAT1;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;NCSTN;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
APC/C:Cdc20 mediated degradation of Cyclin B Homo sapiens R-HSA-174048	3/23	0.058246461068931	0.245740671778644	0	0	3.716516129032258	10.566322730535871	CDC20;ANAPC15;CDK1
IGF1R signaling cascade Homo sapiens R-HSA-2428924	17/288	0.058575057705151645	0.245740671778644	0	0	1.5621657267821036	4.432561376189859	DUSP5;PDE3B;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192	17/288	0.058575057705151645	0.245740671778644	0	0	1.5621657267821036	4.432561376189859	DUSP5;PDE3B;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928	17/288	0.058575057705151645	0.245740671778644	0	0	1.5621657267821036	4.432561376189859	DUSP5;PDE3B;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
NGF signalling via TRKA from the plasma membrane Homo sapiens R-HSA-187037	21/374	0.05988978768400889	0.2502787236288932	0	0	1.482851272916425	4.174595975179458	CD86;DUSP5;TRAT1;PRKCD;PRKCA;AP2A1;IRS2;IQGAP1;PHB;ARRB2;CSF2RA;RASGRP4;RASGRP3;ARTN;PSMB3;NRG4;PSME3;IL2RB;CALM1;VCL;HBEGF
Signaling by NOTCH1 Homo sapiens R-HSA-1980143	6/72	0.06102949649859449	0.2540530203081027	0	0	2.255770136599152	6.308031059023212	KAT2B;NCSTN;TLE1;JAG1;ARRB2;DTX4
Collagen degradation Homo sapiens R-HSA-1442490	4/39	0.06383981425782277	0.26199803275329453	0	0	2.833074935400517	7.794860716348467	MMP19;CTSD;ELANE;CTSB
PCP/CE pathway Homo sapiens R-HSA-4086400	7/91	0.06410099611186397	0.26199803275329453	0	0	2.0685257241677477	5.682851155508101	PSMB3;SMURF1;PSME3;AP2A1;PRKCA;ARRB2;RAC1
Signaling by TGF-beta Receptor Complex Homo sapiens R-HSA-170834	6/73	0.06441627051097132	0.26199803275329453	0	0	2.221985925295801	6.093549826558895	TFDP1;SMURF1;UBE2D3;E2F4;CBL;PPP1CA
IKK complex recruitment mediated by RIP1 Homo sapiens R-HSA-937041	3/24	0.06471313347333345	0.26199803275329453	0	0	3.5393548387096776	9.690014204629358	UBE2D3;CD14;TLR4
Host Interactions of HIV factors Homo sapiens R-HSA-162909	9/129	0.06476078211869518	0.26199803275329453	0	0	1.8630039011703512	5.099144278824459	HCK;CD4;NUP210;PSMB3;PSME3;BANF1;AP2A1;AP1S3;RAC1
Uptake and function of anthrax toxins Homo sapiens R-HSA-5210891	2/11	0.06586542722848186	0.26199803275329453	0	0	5.502004581901489	14.96623154604246	MAP2K7;CALM1
Processive synthesis on the C-strand of the telomere Homo sapiens R-HSA-174414	2/11	0.06586542722848186	0.26199803275329453	0	0	5.502004581901489	14.96623154604246	POLD3;PCNA
CDC6 association with the ORC:origin complex Homo sapiens R-HSA-68689	2/11	0.06586542722848186	0.26199803275329453	0	0	5.502004581901489	14.96623154604246	ORC1;E2F2
Signaling by NOTCH3 Homo sapiens R-HSA-1980148	2/11	0.06586542722848186	0.26199803275329453	0	0	5.502004581901489	14.96623154604246	NCSTN;JAG1
Signaling by NOTCH4 Homo sapiens R-HSA-1980150	2/11	0.06586542722848186	0.26199803275329453	0	0	5.502004581901489	14.96623154604246	NCSTN;JAG1
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling Homo sapiens R-HSA-975110	2/11	0.06586542722848186	0.26199803275329453	0	0	5.502004581901489	14.96623154604246	TLR8;TLR7
Recruitment of NuMA to mitotic centrosomes Homo sapiens R-HSA-380320	2/11	0.06586542722848186	0.26199803275329453	0	0	5.502004581901489	14.96623154604246	CDK1;TUBG1
MyD88:Mal cascade initiated on plasma membrane Homo sapiens R-HSA-166058	7/92	0.06717227976586553	0.2632957243377357	0	0	2.044083314259556	5.520035993071756	TAB3;CD36;NOD2;CD14;MAP2K7;TLR4;TLR2
Toll Like Receptor TLR1:TLR2 Cascade Homo sapiens R-HSA-168179	7/92	0.06717227976586553	0.2632957243377357	0	0	2.044083314259556	5.520035993071756	TAB3;CD36;NOD2;CD14;MAP2K7;TLR4;TLR2
Toll Like Receptor TLR6:TLR2 Cascade Homo sapiens R-HSA-168188	7/92	0.06717227976586553	0.2632957243377357	0	0	2.044083314259556	5.520035993071756	TAB3;CD36;NOD2;CD14;MAP2K7;TLR4;TLR2
Toll Like Receptor 2 (TLR2) Cascade Homo sapiens R-HSA-181438	7/92	0.06717227976586553	0.2632957243377357	0	0	2.044083314259556	5.520035993071756	TAB3;CD36;NOD2;CD14;MAP2K7;TLR4;TLR2
HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA) Homo sapiens R-HSA-5693567	8/112	0.07073238213934889	0.2752412261509446	0	0	1.90989010989011	5.059015834694005	GEN1;CCNA2;POLD3;CCNA1;PCNA;RAD51;BRCA1;BRCA2
Activated TLR4 signalling Homo sapiens R-HSA-166054	8/112	0.07073238213934889	0.2752412261509446	0	0	1.90989010989011	5.059015834694005	UBE2D3;TAB3;CD14;CD36;NOD2;MAP2K7;TLR4;TLR2
APC-Cdc20 mediated degradation of Nek2A Homo sapiens R-HSA-179409	3/25	0.07149399404939481	0.27620341585989217	0	0	3.378299120234604	8.91243223050334	CDC20;ANAPC15;BUB1B
Synthesis of IP3 and IP4 in the cytosol Homo sapiens R-HSA-1855204	3/25	0.07149399404939481	0.27620341585989217	0	0	3.378299120234604	8.91243223050334	INPPL1;CALM1;PLCB2
Transcription-Coupled Nucleotide Excision Repair (TC-NER) Homo sapiens R-HSA-6781827	6/76	0.07522497311992168	0.28874950050271647	0	0	2.1264248704663213	5.501639556795488	POLD3;PCNA;ELL;COPS8;POLR2J;POLR2K
EPH-Ephrin signaling Homo sapiens R-HSA-2682334	7/95	0.07690834755829411	0.28874950050271647	0	0	1.9740891404315528	5.063816710544394	NCSTN;ITSN1;AP2A1;RAC1;ACTB;VAV2;VEGFA
Passive transport by Aquaporins Homo sapiens R-HSA-432047	2/12	0.0770555430192478	0.28874950050271647	0	0	4.9515463917525775	12.691946213157909	AQP3;AQP1
Keratan sulfate degradation Homo sapiens R-HSA-2022857	2/12	0.0770555430192478	0.28874950050271647	0	0	4.9515463917525775	12.691946213157909	GLB1;GNS
CD28 dependent Vav1 pathway Homo sapiens R-HSA-389359	2/12	0.0770555430192478	0.28874950050271647	0	0	4.9515463917525775	12.691946213157909	CD86;RAC1
Inhibition of replication initiation of damaged DNA by RB1/E2F1 Homo sapiens R-HSA-113501	2/12	0.0770555430192478	0.28874950050271647	0	0	4.9515463917525775	12.691946213157909	RB1;TFDP1
P2Y receptors Homo sapiens R-HSA-417957	2/12	0.0770555430192478	0.28874950050271647	0	0	4.9515463917525775	12.691946213157909	P2RY13;P2RY2
Pyrimidine catabolism Homo sapiens R-HSA-73621	2/12	0.0770555430192478	0.28874950050271647	0	0	4.9515463917525775	12.691946213157909	UPP1;TYMP
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA) Homo sapiens R-HSA-5693554	3/26	0.07857853142974859	0.28874950050271647	0	0	3.23124824684432	8.219186426554238	RAD51;BRCA1;BRCA2
Regulation of Hypoxia-inducible Factor (HIF) by oxygen Homo sapiens R-HSA-1234174	3/26	0.07857853142974859	0.28874950050271647	0	0	3.23124824684432	8.219186426554238	CITED2;UBE2D3;VEGFA
Cellular response to hypoxia Homo sapiens R-HSA-2262749	3/26	0.07857853142974859	0.28874950050271647	0	0	3.23124824684432	8.219186426554238	CITED2;UBE2D3;VEGFA
Regulation of Complement cascade Homo sapiens R-HSA-977606	3/26	0.07857853142974859	0.28874950050271647	0	0	3.23124824684432	8.219186426554238	C5AR2;C3AR1;C2
CaM pathway Homo sapiens R-HSA-111997	3/26	0.07857853142974859	0.28874950050271647	0	0	3.23124824684432	8.219186426554238	PRKCD;PRKCA;CALM1
Calmodulin induced events Homo sapiens R-HSA-111933	3/26	0.07857853142974859	0.28874950050271647	0	0	3.23124824684432	8.219186426554238	PRKCD;PRKCA;CALM1
DNA Damage/Telomere Stress Induced Senescence Homo sapiens R-HSA-2559586	5/59	0.0789200801650843	0.28874950050271647	0	0	2.2960088160605623	5.830300147185929	RB1;CCNA2;CCNA1;CCNE2;CCNE1
Senescence-Associated Secretory Phenotype (SASP) Homo sapiens R-HSA-2559582	6/77	0.07904315935549222	0.28874950050271647	0	0	2.0963657593227762	5.320075799769756	CCNA2;CCNA1;CXCL8;ANAPC15;CDKN2C;CDKN2A
Metabolism of proteins Homo sapiens R-HSA-392499	51/1074	0.08145979063515534	0.2959616343372989	0	0	1.247980089307684	3.1294919631937534	TOP2A;SERPINA1;CXCL8;B4GALT1;BRCA1;SMC6;ACTB;STS;MUC12;CTSH;CTSG;CTSD;CTSC;NUP210;PLAUR;MITF;TUBA4A;CCNE2;CCNE1;ATP6V0D1;ST6GALNAC4;PCNA;RAB1B;CDCA8;CFP;CSF2RA;THBS1;AURKB;GNAI2;AURKA;GGA2;CECR1;CST3;GGA3;P2RY2;EIF4H;ST3GAL5;ARSB;CTSA;XRCC4;CDKN2A;IDH3G;PMM2;TRAPPC5;CCDC59;LYZ;GLB1;RPL27A;SKIV2L;TGFBI;COPE
Interferon Signaling Homo sapiens R-HSA-913531	12/196	0.0815685696125144	0.2959616343372989	0	0	1.6208990804858667	4.062477628948722	MT2A;VCAM1;NUP210;EIF4A3;PRKCD;IRF8;TRIM38;IFI30;KPNA2;SAMHD1;PTPN2;ICAM1
Cellular responses to stress Homo sapiens R-HSA-2262752	20/367	0.08221365125067742	0.29729784997719716	0	0	1.4352193319291628	3.5858006573686825	RB1;ANAPC15;CDKN2C;CXCL8;NUP210;CITED2;CDKN2A;UBE2D3;CYBB;CYBA;VEGFA;CCNA2;CCNA1;BAG4;TFDP1;CCNE2;CCNE1;E2F2;P4HB;MAP2K7
PI Metabolism Homo sapiens R-HSA-1483255	5/60	0.08348514439801356	0.2997284952503755	0	0	2.254145595672116	5.597238665253697	FIG4;VAC14;INPPL1;PIK3R6;PIK3R5
TP53 Regulates Transcription of Cell Death Genes Homo sapiens R-HSA-5633008	4/43	0.0850386355091785	0.2997284952503755	0	0	2.541973100112635	6.265072959897841	BCL6;CASP1;FAS;NDRG1
HIV Transcription Elongation Homo sapiens R-HSA-167169	4/43	0.0850386355091785	0.2997284952503755	0	0	2.541973100112635	6.265072959897841	ELL;TCEB3;POLR2J;POLR2K
Tat-mediated elongation of the HIV-1 transcript Homo sapiens R-HSA-167246	4/43	0.0850386355091785	0.2997284952503755	0	0	2.541973100112635	6.265072959897841	ELL;TCEB3;POLR2J;POLR2K
Formation of HIV-1 elongation complex containing HIV-1 Tat Homo sapiens R-HSA-167200	4/43	0.0850386355091785	0.2997284952503755	0	0	2.541973100112635	6.265072959897841	ELL;TCEB3;POLR2J;POLR2K
Iron uptake and transport Homo sapiens R-HSA-917937	4/43	0.0850386355091785	0.2997284952503755	0	0	2.541973100112635	6.265072959897841	ATP6V1B2;HMOX1;ATP6V0D1;FTL
Uptake and actions of bacterial toxins Homo sapiens R-HSA-5339562	3/27	0.08595565785578739	0.2997284952503755	0	0	3.096451612903226	7.598456067013028	MAP2K7;CALM1;HBEGF
EGFR downregulation Homo sapiens R-HSA-182971	3/27	0.08595565785578739	0.2997284952503755	0	0	3.096451612903226	7.598456067013028	SH3KBP1;AP2A1;CBL
VEGFR2 mediated vascular permeability Homo sapiens R-HSA-5218920	3/27	0.08595565785578739	0.2997284952503755	0	0	3.096451612903226	7.598456067013028	RAC1;CALM1;VAV2
Caspase activation via extrinsic apoptotic signalig pathway Homo sapiens R-HSA-5357769	3/27	0.08595565785578739	0.2997284952503755	0	0	3.096451612903226	7.598456067013028	FAS;CD14;TLR4
Effects of PIP2 hydrolysis Homo sapiens R-HSA-114508	3/27	0.08595565785578739	0.2997284952503755	0	0	3.096451612903226	7.598456067013028	DAGLA;DGKD;PRKCD
Glucose metabolism Homo sapiens R-HSA-70326	6/79	0.08699970725985755	0.30044271896169455	0	0	2.0387181489104975	4.978244982575292	GPI;GNPDA1;ALDOA;CALM1;FBP1;HK2
Centrosome maturation Homo sapiens R-HSA-380287	6/79	0.08699970725985755	0.30044271896169455	0	0	2.0387181489104975	4.978244982575292	PLK4;TUBB;PLK1;CDK1;TUBG1;TUBA4A
Recruitment of mitotic centrosome proteins and complexes Homo sapiens R-HSA-380270	6/79	0.08699970725985755	0.30044271896169455	0	0	2.0387181489104975	4.978244982575292	PLK4;TUBB;PLK1;CDK1;TUBG1;TUBA4A
Infectious disease Homo sapiens R-HSA-5663205	19/348	0.08728335434696187	0.3004561620789649	0	0	1.437529784430802	3.505553672302618	NUP210;XRCC4;ELL;AP2A1;HCK;CD4;PSMB3;PSME3;RPL27A;TCEB3;BANF1;AP1S3;RAC1;CALM1;KPNA2;MAP2K7;POLR2J;POLR2K;HBEGF
Constitutive Signaling by Aberrant PI3K in Cancer Homo sapiens R-HSA-2219530	5/61	0.08818667368593287	0.3025958068328815	0	0	2.213777490297542	5.37571459432861	CD86;NRG4;TRAT1;IRS2;HBEGF
The activation of arylsulfatases Homo sapiens R-HSA-1663150	2/13	0.08878901300642761	0.3027282538695341	0	0	4.501171508903468	10.89955243806204	STS;ARSB
ERBB2 Activates PTK6 Signaling Homo sapiens R-HSA-8847993	2/13	0.08878901300642761	0.3027282538695341	0	0	4.501171508903468	10.89955243806204	NRG4;HBEGF
Formation of HIV elongation complex in the absence of HIV Tat Homo sapiens R-HSA-167152	4/44	0.0908123875628445	0.30397785820743917	0	0	2.478294573643411	5.945328499037095	ELL;TCEB3;POLR2J;POLR2K
